source,timestamp,hand_idx,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
realsense,1741301149.71929,0,0.12786053121089935,0.40571483969688416,3.905834944362141e-07,0.1642308533191681,0.364546000957489,-0.012881024740636349,0.20497314631938934,0.32731297612190247,-0.018113965168595314,0.23668573796749115,0.2935289442539215,-0.023979278281331062,0.2703358232975006,0.27209481596946716,-0.03013836033642292,0.21778929233551025,0.393339604139328,0.02688412182033062,0.25113052129745483,0.39943963289260864,0.04215432330965996,0.2718145549297333,0.39741572737693787,0.04749589413404465,0.286297082901001,0.3925895392894745,0.04905122518539429,0.20519447326660156,0.4092533588409424,0.033521514385938644,0.23871713876724243,0.4042286276817322,0.05566819757223129,0.2589071989059448,0.3968047499656677,0.05809539929032326,0.27549582719802856,0.39380863308906555,0.05578967556357384,0.19117961823940277,0.4165392518043518,0.03721919283270836,0.22461187839508057,0.412661612033844,0.058817408978939056,0.24282339215278625,0.40347710251808167,0.05967946723103523,0.25521183013916016,0.3953866958618164,0.05520375445485115,0.1786065548658371,0.4173179268836975,0.03890401870012283,0.20414677262306213,0.41324320435523987,0.05815952271223068,0.22227343916893005,0.4089924395084381,0.0636698305606842,0.23435822129249573,0.4062420129776001,0.0637332871556282
realsense,1741301149.7701077,0,0.12296945601701736,0.40410280227661133,5.74974478695367e-07,0.15630164742469788,0.3347682058811188,-0.02339118905365467,0.20238500833511353,0.29148662090301514,-0.025014584884047508,0.23620377480983734,0.26026052236557007,-0.024654382839798927,0.26868975162506104,0.23204517364501953,-0.021484343335032463,0.22474846243858337,0.3587998151779175,0.03950604796409607,0.2604062855243683,0.3602418005466461,0.06387896835803986,0.2821844816207886,0.3537730276584625,0.07660173624753952,0.29894670844078064,0.34667399525642395,0.08410826325416565,0.21232324838638306,0.3768830895423889,0.05752093344926834,0.24681635200977325,0.3733740448951721,0.09117476642131805,0.269361674785614,0.35838279128074646,0.10410600900650024,0.2858578562736511,0.3487691581249237,0.11160440742969513,0.19607417285442352,0.38756507635116577,0.07019203156232834,0.22954952716827393,0.385662704706192,0.10056088119745255,0.252250999212265,0.3690221607685089,0.11177927255630493,0.2658308744430542,0.3556976020336151,0.11729088425636292,0.17948102951049805,0.39161112904548645,0.0787884071469307,0.2045685052871704,0.38747963309288025,0.10401510447263718,0.2248481661081314,0.37716934084892273,0.11475648730993271,0.2399785816669464,0.36809343099594116,0.12132817506790161
realsense,1741301149.81441,0,0.12369649857282639,0.410680890083313,5.948305670244736e-07,0.15496377646923065,0.31899821758270264,-0.0026703989133238792,0.2030695676803589,0.2715164124965668,0.0012361862463876605,0.23574675619602203,0.23741218447685242,-0.0011437518987804651,0.2676389813423157,0.19626662135124207,-0.003183626802638173,0.23627813160419464,0.33947235345840454,0.0691225677728653,0.27029913663864136,0.3341100811958313,0.09267058223485947,0.2935836911201477,0.3217671811580658,0.100056953728199,0.309542179107666,0.3072510361671448,0.10264729708433151,0.2255706638097763,0.3666767477989197,0.06594783812761307,0.2620495557785034,0.36221835017204285,0.09718910604715347,0.2865983545780182,0.34230363368988037,0.10200951993465424,0.30410265922546387,0.32743018865585327,0.10269217193126678,0.2115943431854248,0.3868485987186432,0.056814130395650864,0.2488778829574585,0.38219112157821655,0.08234602212905884,0.2745558023452759,0.3636990487575531,0.08573447167873383,0.2921464145183563,0.34703657031059265,0.08448483794927597,0.19532012939453125,0.3960879445075989,0.04459328576922417,0.22526758909225464,0.3957899510860443,0.06364922970533371,0.2515231966972351,0.381510853767395,0.06906910240650177,0.27123403549194336,0.36675143241882324,0.07062575221061707
realsense,1741301149.8599348,0,0.13426637649536133,0.4276604950428009,5.130573867972998e-07,0.16273869574069977,0.315720796585083,0.025522667914628983,0.20165042579174042,0.2635423541069031,0.037554629147052765,0.2303297221660614,0.2268567532300949,0.03401485085487366,0.26360243558883667,0.17951050400733948,0.028912419453263283,0.25325947999954224,0.33063843846321106,0.10807429254055023,0.2886005938053131,0.3101215362548828,0.1308537721633911,0.3146907389163971,0.2832300066947937,0.1351516991853714,0.3289637565612793,0.2588725686073303,0.13527292013168335,0.25458094477653503,0.35226207971572876,0.08294500410556793,0.29500070214271545,0.331325501203537,0.10726896673440933,0.3217473328113556,0.2947135865688324,0.10369614511728287,0.335242360830307,0.2699476182460785,0.10047712922096252,0.2524046301841736,0.36642909049987793,0.05157080665230751,0.2891652584075928,0.34477540850639343,0.06818363070487976,0.3134361207485199,0.310404509305954,0.06419800966978073,0.3281940817832947,0.28592580556869507,0.05968000739812851,0.2455824613571167,0.37264516949653625,0.01885448396205902,0.2762101888656616,0.35451540350914,0.02924581617116928,0.29733914136886597,0.32540813088417053,0.029286211356520653,0.3125195801258087,0.30219054222106934,0.02787385694682598
realsense,1741301149.9031165,0,0.14965605735778809,0.4159029722213745,3.194091959812795e-07,0.16979742050170898,0.3025202453136444,0.040059894323349,0.2088206261396408,0.25123849511146545,0.05596411973237991,0.24031998217105865,0.21246781945228577,0.0532086119055748,0.272390753030777,0.16447478532791138,0.048435013741254807,0.2763749361038208,0.31123998761177063,0.11254667490720749,0.32045626640319824,0.2803395092487335,0.131095290184021,0.3433455228805542,0.24346506595611572,0.1294396072626114,0.3527049422264099,0.21184828877449036,0.12403612583875656,0.28680604696273804,0.33720850944519043,0.07669190317392349,0.3367113769054413,0.300877183675766,0.09335484355688095,0.35612842440605164,0.2532048523426056,0.08102261275053024,0.35430222749710083,0.2254183292388916,0.06934905052185059,0.29167595505714417,0.3545616567134857,0.03648431599140167,0.3440603017807007,0.3203626275062561,0.04380738362669945,0.35111528635025024,0.2683081328868866,0.032522689551115036,0.34117841720581055,0.23732982575893402,0.02230571210384369,0.2923383414745331,0.366651326417923,-0.003176999744027853,0.3386417329311371,0.33406388759613037,-0.0011735683074221015,0.3371310234069824,0.29135051369667053,-0.004117636475712061,0.3215334415435791,0.26381081342697144,-0.00817218329757452
realsense,1741301149.953728,0,0.16141510009765625,0.40786489844322205,3.4029380202582615e-08,0.1760900616645813,0.2994498312473297,0.04201429337263107,0.2135947048664093,0.2465754598379135,0.05643848702311516,0.24402156472206116,0.20703771710395813,0.05311761051416397,0.2717600464820862,0.16095378994941711,0.04761997610330582,0.29649364948272705,0.296341210603714,0.08204443007707596,0.352009117603302,0.25785505771636963,0.08139052987098694,0.38138657808303833,0.21017944812774658,0.0716424435377121,0.3953561782836914,0.1783675253391266,0.06304530054330826,0.3053843379020691,0.3232690095901489,0.04184660315513611,0.37378549575805664,0.28762924671173096,0.02963283844292164,0.3730165958404541,0.22974878549575806,0.014088221825659275,0.34874430298805237,0.2043335735797882,0.007683114148676395,0.30596068501472473,0.34591203927993774,-0.0012974716955795884,0.3694390654563904,0.3120414912700653,-0.014629741199314594,0.36206790804862976,0.24957604706287384,-0.023214414715766907,0.33941298723220825,0.2217695713043213,-0.02530987560749054,0.30110257863998413,0.36313125491142273,-0.043128445744514465,0.3525134325027466,0.3308544456958771,-0.05347713083028793,0.34616413712501526,0.28299182653427124,-0.056648850440979004,0.3257100582122803,0.25941020250320435,-0.05711290240287781
realsense,1741301149.9973698,0,0.17004981637001038,0.4119737148284912,-2.1424054352792155e-07,0.18199801445007324,0.3007186949253082,0.05048571899533272,0.21563346683979034,0.24806241691112518,0.06868600845336914,0.24663899838924408,0.20848074555397034,0.06824890524148941,0.27355363965034485,0.16393698751926422,0.06598260998725891,0.3056362271308899,0.2923809289932251,0.08481170237064362,0.35809943079948425,0.25113359093666077,0.08185061812400818,0.3791040778160095,0.20048938691616058,0.07336956262588501,0.3844318389892578,0.17519745230674744,0.06705664843320847,0.3140881657600403,0.31767088174819946,0.04134736955165863,0.3831438720226288,0.2804702818393707,0.027681369334459305,0.3772260844707489,0.22218602895736694,0.017715414986014366,0.35341036319732666,0.20179101824760437,0.016159966588020325,0.3140829801559448,0.3396671414375305,-0.004898810293525457,0.3755207657814026,0.30318230390548706,-0.019652217626571655,0.36252474784851074,0.24551376700401306,-0.02153598889708519,0.3379376530647278,0.23085112869739532,-0.018364544957876205,0.30866938829421997,0.35797733068466187,-0.049231693148612976,0.3559176027774811,0.3205597996711731,-0.06067563593387604,0.34328392148017883,0.2766137719154358,-0.0608377568423748,0.3178257942199707,0.26700201630592346,-0.058668456971645355
realsense,1741301150.0504162,0,0.17936357855796814,0.4065065085887909,-2.1611943168409198e-07,0.1877773404121399,0.2980969548225403,0.04875578358769417,0.22076554596424103,0.24459977447986603,0.06692055612802505,0.2512008547782898,0.20358195900917053,0.06721313297748566,0.2777796685695648,0.15904942154884338,0.06592126935720444,0.31173965334892273,0.2796922028064728,0.08266854286193848,0.3617253303527832,0.23460957407951355,0.08116481453180313,0.3807774484157562,0.18277256190776825,0.07395411282777786,0.3879043459892273,0.15705618262290955,0.0681501179933548,0.3209869861602783,0.3053078055381775,0.0408887043595314,0.3920884430408478,0.2707521915435791,0.028786849230527878,0.3843284547328949,0.21313759684562683,0.01998836360871792,0.3598781228065491,0.19445136189460754,0.019023681059479713,0.3218107521533966,0.3290169835090637,-0.0035214934032410383,0.3852120041847229,0.29741406440734863,-0.016059866175055504,0.3700625002384186,0.23872973024845123,-0.01732180081307888,0.345112144947052,0.22411136329174042,-0.014241812750697136,0.3177252411842346,0.3495447039604187,-0.04624371603131294,0.36513423919677734,0.31549692153930664,-0.055997226387262344,0.35174447298049927,0.26918932795524597,-0.05618004500865936,0.32694536447525024,0.25742003321647644,-0.05434148758649826
realsense,1741301150.0894265,0,0.18086253106594086,0.40520477294921875,-2.347318996953618e-07,0.18991827964782715,0.29373201727867126,0.04938781261444092,0.22260549664497375,0.24095886945724487,0.06945450603961945,0.25386878848075867,0.1999492049217224,0.0717616081237793,0.2798285186290741,0.1560174822807312,0.07289246469736099,0.31285563111305237,0.27807119488716125,0.0856819674372673,0.3599211573600769,0.23190611600875854,0.08464179933071136,0.3802013397216797,0.1789873242378235,0.07735572755336761,0.3875894248485565,0.15186208486557007,0.07149770855903625,0.3223816454410553,0.3036828339099884,0.04422488808631897,0.39327165484428406,0.26851218938827515,0.03156007453799248,0.3878258466720581,0.21074745059013367,0.022334381937980652,0.3641451597213745,0.19014620780944824,0.02149221859872341,0.32383498549461365,0.32658588886260986,4.871687269769609e-05,0.3856129050254822,0.2937125563621521,-0.013956515118479729,0.3715885877609253,0.23459084331989288,-0.01615760661661625,0.34728938341140747,0.2196047008037567,-0.012805244885385036,0.32104113698005676,0.34563976526260376,-0.04231361672282219,0.36657270789146423,0.31072306632995605,-0.05455681309103966,0.3552425801753998,0.26406025886535645,-0.0566549077630043,0.3324263095855713,0.25223299860954285,-0.05536732077598572
realsense,1741301150.1336179,0,0.1811685711145401,0.3949410617351532,-2.0128719313561305e-07,0.1917790323495865,0.28714725375175476,0.051017533987760544,0.22409307956695557,0.2336854785680771,0.06966758519411087,0.2541351020336151,0.19235798716545105,0.07062958925962448,0.27825289964675903,0.1474989652633667,0.06984680891036987,0.3147743344306946,0.26557791233062744,0.07840140163898468,0.3598822355270386,0.21863606572151184,0.07784749567508698,0.3812084197998047,0.16497159004211426,0.07336163520812988,0.3928588926792145,0.134567528963089,0.06881387531757355,0.3246965706348419,0.2918620705604553,0.03508166968822479,0.39528998732566833,0.2601185441017151,0.020903777331113815,0.3898653984069824,0.2013484388589859,0.015280656516551971,0.36716046929359436,0.17871783673763275,0.017400333657860756,0.3250587582588196,0.31430792808532715,-0.010218274779617786,0.38826653361320496,0.28403452038764954,-0.02617981843650341,0.375154048204422,0.22218704223632812,-0.024560047313570976,0.35227346420288086,0.20286642014980316,-0.01807723380625248,0.31979548931121826,0.3323245942592621,-0.05342547222971916,0.36637988686561584,0.29806849360466003,-0.06640615314245224,0.3561178147792816,0.25248318910598755,-0.06573913991451263,0.33503082394599915,0.24165330827236176,-0.06216435506939888
