source,timestamp,hand_idx,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
realsense,1741301157.2688386,0,-0.0626804530620575,0.38128554821014404,8.731589105082094e-07,-0.011339157819747925,0.5095048546791077,-0.04103585332632065,0.06576491892337799,0.6026313304901123,-0.059098854660987854,0.1339101344347,0.6631630659103394,-0.0749976709485054,0.19231872260570526,0.7170218229293823,-0.09096220880746841,0.2115601748228073,0.47826558351516724,-0.029348330572247505,0.31939488649368286,0.5116854906082153,-0.05586043372750282,0.3859005570411682,0.5288463830947876,-0.07847780734300613,0.44280922412872314,0.5400962233543396,-0.09559256583452225,0.21715234220027924,0.3910781443119049,-0.033272694796323776,0.3368695378303528,0.4130891263484955,-0.05872064828872681,0.41096803545951843,0.4276542365550995,-0.08274389803409576,0.47015321254730225,0.4385790228843689,-0.10042301565408707,0.19410443305969238,0.30925771594047546,-0.043365541845560074,0.3097038269042969,0.3023641109466553,-0.07504169642925262,0.38107872009277344,0.30272161960601807,-0.10118736326694489,0.44211864471435547,0.30601832270622253,-0.11826072633266449,0.14695164561271667,0.2310439795255661,-0.05680975317955017,0.23087874054908752,0.18410366773605347,-0.09117808938026428,0.2891143262386322,0.15150907635688782,-0.11010212451219559,0.3461745083332062,0.12723931670188904,-0.12136930227279663
realsense,1741301157.3299103,0,-0.06527295708656311,0.3771415650844574,8.905333857001096e-07,-0.013706028461456299,0.5063859224319458,-0.04543084278702736,0.06485335528850555,0.597659707069397,-0.06364648789167404,0.13430997729301453,0.6552527546882629,-0.07899319380521774,0.1944745033979416,0.7103085517883301,-0.09437976777553558,0.20808131992816925,0.4628336727619171,-0.025625793263316154,0.31260567903518677,0.4972778260707855,-0.05030345916748047,0.37765204906463623,0.5133546590805054,-0.07336869835853577,0.43397170305252075,0.5238548517227173,-0.09163592755794525,0.2130187451839447,0.3790327310562134,-0.02801823429763317,0.3334224820137024,0.404295414686203,-0.05220494419336319,0.4076307415962219,0.4228939116001129,-0.07785714417695999,0.46904540061950684,0.4375198483467102,-0.09757087379693985,0.1894029825925827,0.3000558018684387,-0.03774496167898178,0.3070300221443176,0.29737159609794617,-0.0706743597984314,0.3795614242553711,0.30267152190208435,-0.10113423317670822,0.4421931505203247,0.30921030044555664,-0.12152717262506485,0.14289525151252747,0.22331881523132324,-0.05112205073237419,0.2294771671295166,0.17795729637145996,-0.08818431198596954,0.28795677423477173,0.14543932676315308,-0.1111888587474823,0.3462689518928528,0.11967578530311584,-0.12606170773506165
realsense,1741301157.3786309,0,-0.07824523746967316,0.372893750667572,8.295572229144454e-07,-0.012945368885993958,0.49463674426078796,-0.0306610818952322,0.07292917370796204,0.5674333572387695,-0.04348089173436165,0.14708776772022247,0.6220293641090393,-0.05724402889609337,0.20849941670894623,0.6824102401733398,-0.07193087786436081,0.20100456476211548,0.42953383922576904,-0.0030975777190178633,0.30619901418685913,0.45161303877830505,-0.026876693591475487,0.36495769023895264,0.47368124127388,-0.05109487846493721,0.4173775911331177,0.49811607599258423,-0.06961853802204132,0.20131906867027283,0.3564445972442627,-0.011809704825282097,0.31574326753616333,0.371881365776062,-0.03263003006577492,0.3841380476951599,0.3953590393066406,-0.05782419443130493,0.4404831528663635,0.4224742352962494,-0.07762712240219116,0.17657995223999023,0.2867494225502014,-0.027975674718618393,0.28870314359664917,0.28429508209228516,-0.05476034805178642,0.3582186996936798,0.30336257815361023,-0.07877898961305618,0.4185856282711029,0.3301682472229004,-0.09568799287080765,0.13175223767757416,0.21578073501586914,-0.04766606539487839,0.22079087793827057,0.19131609797477722,-0.07640933990478516,0.2813854217529297,0.18690207600593567,-0.09289871901273727,0.342130184173584,0.19338692724704742,-0.1041826531291008
realsense,1741301157.4417474,0,0.3343391418457031,0.3446999788284302,3.702194248944579e-07,0.29122793674468994,0.29233190417289734,-0.043521881103515625,0.2695208489894867,0.22204729914665222,-0.07290934771299362,0.2637960910797119,0.15808379650115967,-0.0968705415725708,0.252435564994812,0.0956442728638649,-0.12230055779218674,0.3393873870372772,0.17378555238246918,-0.07381018251180649,0.36287790536880493,0.08340484648942947,-0.10932131856679916,0.38117778301239014,0.027290955185890198,-0.13353337347507477,0.3991261124610901,-0.01887442171573639,-0.1509912759065628,0.37668415904045105,0.19769825041294098,-0.07304750382900238,0.40608617663383484,0.11662623286247253,-0.10589912533760071,0.42520660161972046,0.06886013597249985,-0.1276034563779831,0.4455394744873047,0.02738739550113678,-0.14434285461902618,0.4054781198501587,0.23633162677288055,-0.07521270215511322,0.44306209683418274,0.16326700150966644,-0.1070411205291748,0.469603955745697,0.1143425926566124,-0.12467575073242188,0.4946836829185486,0.07232320308685303,-0.1376974880695343,0.42743295431137085,0.286760151386261,-0.08022677153348923,0.466317355632782,0.2432316094636917,-0.1089516133069992,0.49244949221611023,0.21305739879608154,-0.12217794358730316,0.5169645547866821,0.18357187509536743,-0.13189929723739624
realsense,1741301157.4417474,1,-0.08025048673152924,0.3710325062274933,7.501453183067497e-07,-0.01331685483455658,0.4736677408218384,-0.03248559683561325,0.07742974162101746,0.537528395652771,-0.044849641621112823,0.15338926017284393,0.579729437828064,-0.05777917429804802,0.21782198548316956,0.6311066150665283,-0.07054302096366882,0.1894157975912094,0.41262176632881165,0.002639237092807889,0.28818050026893616,0.4348706603050232,-0.023792164400219917,0.34293338656425476,0.4580361843109131,-0.050320446491241455,0.3928512930870056,0.48760363459587097,-0.06986363977193832,0.18812060356140137,0.34572991728782654,-0.003015901893377304,0.2907096743583679,0.36084064841270447,-0.026616588234901428,0.3495735228061676,0.3848642408847809,-0.051733341068029404,0.4019402861595154,0.4192727208137512,-0.07047830522060394,0.16535703837871552,0.28353506326675415,-0.016925513744354248,0.2637763023376465,0.28986531496047974,-0.0444767102599144,0.3249673843383789,0.31005430221557617,-0.06416231393814087,0.3818454146385193,0.3418505787849426,-0.07747771590948105,0.12425433844327927,0.22104308009147644,-0.035040780901908875,0.20228447020053864,0.21927669644355774,-0.061260491609573364,0.25455617904663086,0.23235683143138885,-0.07352887094020844,0.30858200788497925,0.25667351484298706,-0.0815732404589653
realsense,1741301157.4417474,0,0.3343391418457031,0.3446999788284302,3.702194248944579e-07,0.29122793674468994,0.29233190417289734,-0.043521881103515625,0.2695208489894867,0.22204729914665222,-0.07290934771299362,0.2637960910797119,0.15808379650115967,-0.0968705415725708,0.252435564994812,0.0956442728638649,-0.12230055779218674,0.3393873870372772,0.17378555238246918,-0.07381018251180649,0.36287790536880493,0.08340484648942947,-0.10932131856679916,0.38117778301239014,0.027290955185890198,-0.13353337347507477,0.3991261124610901,-0.01887442171573639,-0.1509912759065628,0.37668415904045105,0.19769825041294098,-0.07304750382900238,0.40608617663383484,0.11662623286247253,-0.10589912533760071,0.42520660161972046,0.06886013597249985,-0.1276034563779831,0.4455394744873047,0.02738739550113678,-0.14434285461902618,0.4054781198501587,0.23633162677288055,-0.07521270215511322,0.44306209683418274,0.16326700150966644,-0.1070411205291748,0.469603955745697,0.1143425926566124,-0.12467575073242188,0.4946836829185486,0.07232320308685303,-0.1376974880695343,0.42743295431137085,0.286760151386261,-0.08022677153348923,0.466317355632782,0.2432316094636917,-0.1089516133069992,0.49244949221611023,0.21305739879608154,-0.12217794358730316,0.5169645547866821,0.18357187509536743,-0.13189929723739624
realsense,1741301157.4417474,1,-0.08025048673152924,0.3710325062274933,7.501453183067497e-07,-0.01331685483455658,0.4736677408218384,-0.03248559683561325,0.07742974162101746,0.537528395652771,-0.044849641621112823,0.15338926017284393,0.579729437828064,-0.05777917429804802,0.21782198548316956,0.6311066150665283,-0.07054302096366882,0.1894157975912094,0.41262176632881165,0.002639237092807889,0.28818050026893616,0.4348706603050232,-0.023792164400219917,0.34293338656425476,0.4580361843109131,-0.050320446491241455,0.3928512930870056,0.48760363459587097,-0.06986363977193832,0.18812060356140137,0.34572991728782654,-0.003015901893377304,0.2907096743583679,0.36084064841270447,-0.026616588234901428,0.3495735228061676,0.3848642408847809,-0.051733341068029404,0.4019402861595154,0.4192727208137512,-0.07047830522060394,0.16535703837871552,0.28353506326675415,-0.016925513744354248,0.2637763023376465,0.28986531496047974,-0.0444767102599144,0.3249673843383789,0.31005430221557617,-0.06416231393814087,0.3818454146385193,0.3418505787849426,-0.07747771590948105,0.12425433844327927,0.22104308009147644,-0.035040780901908875,0.20228447020053864,0.21927669644355774,-0.061260491609573364,0.25455617904663086,0.23235683143138885,-0.07352887094020844,0.30858200788497925,0.25667351484298706,-0.0815732404589653
realsense,1741301157.4907482,0,0.3117162585258484,0.3714965581893921,3.7294756793926354e-07,0.2782455086708069,0.30793702602386475,-0.031912896782159805,0.26733940839767456,0.23142006993293762,-0.05125301703810692,0.26446333527565,0.16536441445350647,-0.06713231652975082,0.2562533915042877,0.10550402849912643,-0.08295149356126785,0.34365135431289673,0.17597158253192902,-0.03820088133215904,0.3633468449115753,0.09492234885692596,-0.06459137052297592,0.37959831953048706,0.043800175189971924,-0.08491034805774689,0.396054208278656,0.0006521642208099365,-0.09990189969539642,0.3805435597896576,0.19880753755569458,-0.040167149156332016,0.40819433331489563,0.12573692202568054,-0.06500650197267532,0.42583194375038147,0.07795809209346771,-0.08342018723487854,0.44169896841049194,0.034581318497657776,-0.09667523205280304,0.40654507279396057,0.23652906715869904,-0.04589642211794853,0.4451327919960022,0.170833557844162,-0.07333185523748398,0.47161638736724854,0.12257885187864304,-0.08807612210512161,0.4945996403694153,0.07630749046802521,-0.09763126075267792,0.4241195023059845,0.28563588857650757,-0.053767260164022446,0.4648166000843048,0.24617300927639008,-0.07959349453449249,0.49199989438056946,0.2171134352684021,-0.08978085219860077,0.5160588026046753,0.18498548865318298,-0.09576854854822159
realsense,1741301157.4907482,1,-0.08354534208774567,0.3376774191856384,5.774793976343062e-07,-0.009801894426345825,0.43047136068344116,-0.024333780631422997,0.08418460935354233,0.4863881766796112,-0.03515005484223366,0.16130875051021576,0.5061497092247009,-0.048557668924331665,0.2294800579547882,0.529029369354248,-0.061188194900751114,0.17399531602859497,0.3937341868877411,0.009361238218843937,0.2549472451210022,0.4168107807636261,-0.019614843651652336,0.2889024615287781,0.4555281698703766,-0.048177022486925125,0.3125954270362854,0.4955962598323822,-0.06873945146799088,0.1695973128080368,0.3318755030632019,0.001327069359831512,0.26603415608406067,0.3447814881801605,-0.03460102155804634,0.29604506492614746,0.3970280587673187,-0.06778132915496826,0.3127182722091675,0.45409291982650757,-0.08866823464632034,0.14984144270420074,0.2703191936016083,-0.01356494054198265,0.2489452064037323,0.2781296968460083,-0.05741756409406662,0.27628806233406067,0.34243983030319214,-0.08431586623191833,0.28702080249786377,0.41160789132118225,-0.09787695854902267,0.11287994682788849,0.2120441049337387,-0.030444499105215073,0.1766398847103119,0.2549400329589844,-0.07273001968860626,0.20283372700214386,0.3140242397785187,-0.09417787194252014,0.22009524703025818,0.3754589855670929,-0.10548070073127747
realsense,1741301157.4907482,0,0.3117162585258484,0.3714965581893921,3.7294756793926354e-07,0.2782455086708069,0.30793702602386475,-0.031912896782159805,0.26733940839767456,0.23142006993293762,-0.05125301703810692,0.26446333527565,0.16536441445350647,-0.06713231652975082,0.2562533915042877,0.10550402849912643,-0.08295149356126785,0.34365135431289673,0.17597158253192902,-0.03820088133215904,0.3633468449115753,0.09492234885692596,-0.06459137052297592,0.37959831953048706,0.043800175189971924,-0.08491034805774689,0.396054208278656,0.0006521642208099365,-0.09990189969539642,0.3805435597896576,0.19880753755569458,-0.040167149156332016,0.40819433331489563,0.12573692202568054,-0.06500650197267532,0.42583194375038147,0.07795809209346771,-0.08342018723487854,0.44169896841049194,0.034581318497657776,-0.09667523205280304,0.40654507279396057,0.23652906715869904,-0.04589642211794853,0.4451327919960022,0.170833557844162,-0.07333185523748398,0.47161638736724854,0.12257885187864304,-0.08807612210512161,0.4945996403694153,0.07630749046802521,-0.09763126075267792,0.4241195023059845,0.28563588857650757,-0.053767260164022446,0.4648166000843048,0.24617300927639008,-0.07959349453449249,0.49199989438056946,0.2171134352684021,-0.08978085219860077,0.5160588026046753,0.18498548865318298,-0.09576854854822159
